ru250m;pop_tot
23037506673750;1
23037506675000;1
23037506675250;1
23037506675750;2
23037506676000;5
23037506677000;1
23037506678000;1
23037506678250;11
23037506738750;14
23037506739000;4
23037506742000;2
23037506746000;2
23037506746250;4
23037506748000;1
23037506748750;5
23037506749000;7
23037506749250;6
23037506749500;7
23037506750250;3
23037506750500;20
23037506751500;4
23037506752000;7
23037506752250;2
23037506754000;2
23037506773000;3
23037506775500;6
23037506779750;2
23037506780250;1
23037506780500;3
23037506781500;4
23037506782250;62
23037506782500;87
23037506782750;63
23037506783000;6
23037506783500;5
23037506784500;1
23037506784750;36
23037506785000;39
23037506788000;2
23037506789000;1
23037506792500;2
23037506793500;9
23037506794000;2
23037506795250;4
23037506795500;1
23037506820750;1
23037506920500;5
23037506921000;2
23037506934750;5
23037506935500;7
23037506935750;1
23037506982500;2
23037506982750;2
23037506983250;17
23037506983500;9
23037507012250;3
23037507014250;1
23037507014500;9
23037507015000;7
23037507015250;3
23037507017500;2
23037507017750;1
23037507018000;2
23037507018250;4
23037507018500;2
23037507018750;2
23037507019000;13
23037507019250;8
23037507019500;5
23037507020000;4
23037507034750;5
23037507035250;11
23037507041750;4
23037507042000;14
23037507042250;12
23037507043500;17
23037507044000;4
23037507045250;13
23037507045500;2
23037507045750;3
23037507048500;8
23037507048750;3
23037507049250;11
23037507050000;2
23037507050500;7
23037507051250;5
23037507058250;2
23037507058750;14
23037507059000;24
23037507059250;17
23037507059500;29
23037507060250;2
23037507068000;11
23037507068250;3
23037507070250;7
23037507070500;5
23037507070750;2
23037507071000;10
23037507074750;2
23037507075250;8
23037507075500;8
23037507082750;3
23037507083000;11
23037507083250;23
23037507090250;3
23037507104250;2
23037507154250;3
23037507158750;7
23037507159000;31
23037507159250;57
23037507200750;1
23037507204000;3
23040006550250;4
23040006550750;4
23040006551500;5
23040006564500;2
23040006581500;2
23040006589500;3
23040006613750;5
23040006614250;3
23040006623750;4
23040006630750;4
23040006631000;3
23040006631250;5
23040006631500;7
23040006632500;5
23040006632750;3
23040006633750;2
23040006637000;7
23040006637250;17
23040006637500;2
23040006646500;4
23040006647250;4
23040006647500;4
23040006648000;4
23040006648250;8
23040006650500;6
23040006652250;5
23040006652500;9
23040006653000;4
23040006666250;13
23040006666500;64
23040006666750;61
23040006667000;9
23040006667250;5
23040006668500;7
23040006668750;60
23040006669000;85
23040006669250;46
23040006669750;172
23040006670000;62
23040006670250;44
23040006670500;32
23040006670750;103
23040006671000;55
23040006671500;47
23040006671750;22
23040006672250;4
23040006675000;3
23040006675250;3
23040006676000;4
23040006677750;4
23040006678000;4
23040006679000;6
23040006679250;2
23040006679500;2
23040006735250;2
23040006742500;2
23040006743000;1
23040006746000;10
23040006748500;7
23040006748750;6
23040006749000;11
23040006749500;9
23040006750500;9
23040006751000;2
23040006752000;2
23040006752250;5
23040006772250;5
23040006775500;8
23040006775750;10
23040006776000;13
23040006776250;14
23040006776500;7
23040006776750;3
23040006777000;9
23040006780250;3
23040006780500;3
23040006780750;2
23040006781000;10
23040006781500;6
23040006781750;7
23040006782500;40
23040006782750;50
23040006783000;94
23040006783250;72
23040006783500;17
23040006783750;6
23040006784250;6
23040006784500;27
23040006784750;10
23040006785000;13
23040006785250;6
23040006785750;3
23040006787000;2
23040006787750;4
23040006788000;1
23040006819500;5
23040006819750;4
23040006820000;1
23040006820250;1
23040006820500;1
23040006934750;2
23040006935500;10
23040006936250;2
23040006983250;28
23040007012000;2
23040007012250;2
23040007012500;6
23040007014250;15
23040007014500;2
23040007015000;11
23040007018000;9
23040007018250;4
23040007018500;13
23040007018750;4
23040007019250;54
23040007019750;5
23040007020000;3
23040007020250;4
23040007033500;5
23040007033750;5
23040007034250;20
23040007035000;14
23040007035250;5
23040007041500;1
23040007041750;9
23040007043500;8
23040007043750;7
23040007044000;6
23040007044250;2
23040007045500;5
23040007046000;13
23040007046500;5
23040007049250;6
23040007049500;5
23040007049750;15
23040007050250;9
23040007050500;5
23040007050750;1
23040007051250;2
23040007058750;1
23040007059000;45
23040007059250;23
23040007059500;78
23040007059750;11
23040007068750;1
23040007069750;17
23040007070000;6
23040007070750;17
23040007074750;6
23040007075000;4
23040007075500;3
23040007083250;11
23040007089250;4
23040007089500;7
23040007090000;2
23040007090250;10
23040007096750;1
23040007097250;3
23040007097500;6
23040007154000;7
23040007158750;18
23040007159000;21
23040007159250;19
23040007164500;1
23040007198000;2
23040007198250;7
23040007206000;7
23042506550250;2
23042506581000;8
23042506590500;6
23042506612250;1
23042506612500;2
23042506612750;1
23042506613500;1
23042506614000;4
23042506614250;1
23042506620750;5
23042506631000;3
23042506631750;3
23042506632750;8
23042506633250;1
23042506634000;3
23042506637250;4
23042506637500;10
23042506637750;3
23042506638000;3
23042506639500;7
23042506639750;4
23042506641750;2
23042506647000;7
23042506647250;11
23042506647500;2
23042506648250;17
23042506648750;3
23042506649250;7
23042506650500;1
23042506651250;1
23042506651750;10
23042506652000;1
23042506652750;2
23042506653000;2
23042506654000;2
23042506667000;1
23042506667250;2
23042506667500;2
23042506668000;14
23042506668250;12
23042506668500;23
23042506668750;11
23042506669000;36
23042506669250;10
23042506669500;142
23042506669750;150
23042506670000;106
23042506670250;36
23042506670750;12
23042506671000;39
23042506671250;50
23042506671500;57
23042506671750;7
23042506672000;3
23042506673000;4
23042506675000;10
23042506675250;32
23042506675500;4
23042506675750;2
23042506677000;6
23042506678000;1
23042506678250;11
23042506678750;9
23042506679000;5
23042506679250;5
23042506679500;7
23042506679750;1
23042506703500;2
23042506703750;5
23042506729000;2
23042506744000;3
23042506750750;8
23042506772000;5
23042506773750;1
23042506774250;2
23042506774500;7
23042506774750;9
23042506775000;6
23042506775250;5
23042506775500;3
23042506776000;6
23042506776250;3
23042506777000;4
23042506777250;8
23042506777750;3
23042506781000;9
23042506782500;2
23042506782750;5
23042506783000;58
23042506783250;67
23042506783500;53
23042506783750;30
23042506784000;32
23042506784250;52
23042506784500;57
23042506784750;41
23042506787750;2
23042506819250;4
23042506819500;4
23042506920500;1
23042506920750;4
23042506934750;4
23042506935250;7
23042506935500;6
23042506935750;3
23042506936000;7
23042506936250;14
23042506936500;1
23042506963250;1
23042506982000;1
23042506983000;7
23042506983250;6
23042507012000;2
23042507012250;5
23042507012500;2
23042507013000;8
23042507013250;10
23042507014250;5
23042507014500;2
23042507014750;4
23042507015000;3
23042507017750;2
23042507018000;1
23042507018250;1
23042507018500;6
23042507019000;45
23042507019250;55
23042507019500;7
23042507019750;5
23042507020000;11
23042507020250;3
23042507020500;5
23042507033750;27
23042507034000;2
23042507034500;7
23042507035000;4
23042507042500;2
23042507043250;10
23042507044250;14
23042507044750;5
23042507045000;5
23042507046250;3
23042507046500;12
23042507047750;10
23042507049250;6
23042507049750;3
23042507051250;2
23042507051500;2
23042507058750;2
23042507059000;21
23042507059250;103
23042507059500;11
23042507059750;4
23042507061750;1
23042507062000;8
23042507062250;9
23042507062500;4
23042507067250;3
23042507068250;3
23042507068750;9
23042507069000;22
23042507069250;7
23042507069500;43
23042507069750;89
23042507070000;41
23042507070250;10
23042507070500;9
23042507070750;3
23042507074750;4
23042507075000;1
23042507083250;8
23042507083500;1
23042507088750;2
23042507089250;3
23042507089500;1
23042507089750;1
23042507090000;1
23042507097000;1
23042507097750;1
23042507159250;3
23042507197250;1
23042507198250;1
23042507199000;3
23045006538750;3
23045006539000;2
23045006539250;1
23045006553500;3
23045006581750;2
23045006613250;2
23045006620000;1
23045006622000;2
23045006622500;4
23045006631000;9
23045006631250;4
23045006631750;4
23045006634000;1
23045006634250;2
23045006634750;8
23045006638000;4
23045006638250;1
23045006639750;9
23045006640750;2
23045006647250;13
23045006647500;4
23045006648500;5
23045006650500;4
23045006650750;5
23045006651750;3
23045006652750;3
23045006653000;1
23045006653250;3
23045006654250;1
23045006666500;6
23045006666750;8
23045006667000;4
23045006667250;13
23045006667500;29
23045006669000;3
23045006669500;111
23045006669750;103
23045006670000;29
23045006670750;13
23045006671000;2
23045006671250;109
23045006671500;155
23045006671750;107
23045006672000;25
23045006672250;4
23045006672750;4
23045006673000;10
23045006673750;3
23045006674000;7
23045006675250;11
23045006675750;3
23045006676250;4
23045006678500;2
23045006678750;6
23045006679000;17
23045006679750;3
23045006703750;1
23045006740000;1
23045006744000;4
23045006745500;3
23045006745750;2
23045006746250;4
23045006746500;1
23045006754500;3
23045006755000;5
23045006755500;3
23045006771500;3
23045006773000;2
23045006773250;4
23045006775500;3
23045006775750;1
23045006776000;1
23045006776250;7
23045006777250;8
23045006777500;4
23045006777750;7
23045006778000;12
23045006780750;1
23045006781000;3
23045006781250;5
23045006782250;2
23045006782500;132
23045006782750;125
23045006783000;100
23045006783250;53
23045006783500;42
23045006783750;26
23045006784000;57
23045006784250;18
23045006784500;6
23045006786500;7
23045006786750;4
23045006787000;8
23045006818500;1
23045006934750;4
23045006935000;2
23045006935500;10
23045006935750;9
23045006963750;1
23045006982750;2
23045006983000;9
23045006983250;4
23045007012250;2
23045007012500;13
23045007012750;11
23045007013250;2
23045007014000;4
23045007014250;14
23045007014500;10
23045007014750;3
23045007019000;3
23045007019250;36
23045007019500;7
23045007019750;6
23045007020000;2
23045007020250;14
23045007034250;5
23045007034500;5
23045007034750;9
23045007042250;2
23045007042500;13
23045007042750;5
23045007043250;9
23045007044250;7
23045007044750;2
23045007046000;5
23045007046250;7
23045007046500;12
23045007047250;12
23045007047500;12
23045007047750;3
23045007049000;5
23045007049250;4
23045007049500;13
23045007050750;2
23045007051250;3
23045007051500;7
23045007052000;1
23045007058250;5
23045007059250;75
23045007059500;9
23045007059750;4
23045007060000;1
23045007060500;4
23045007061750;9
23045007062500;6
23045007067250;2
23045007068000;1
23045007068250;5
23045007069000;4
23045007070000;4
23045007070250;19
23045007075000;7
23045007083250;6
23045007083500;6
23045007089250;5
23045007089500;3
23045007089750;2
23045007090250;7
23045007097750;1
23045007153750;1
23045007201750;4
23045007206000;1
23047506539000;7
23047506580750;3
23047506605750;2
23047506610250;3
23047506613000;3
23047506619750;5
23047506622250;4
23047506622500;11
23047506631500;1
23047506632000;1
23047506632250;7
23047506632750;2
23047506633000;1
23047506634750;4
23047506635250;4
23047506635500;7
23047506635750;5
23047506638250;2
23047506640750;7
23047506641000;6
23047506641250;3
23047506641500;6
23047506646750;3
23047506647000;9
23047506647250;6
23047506648000;3
23047506648250;13
23047506648750;7
23047506650750;2
23047506652500;11
23047506652750;3
23047506653000;4
23047506653500;7
23047506666000;2
23047506666500;2
23047506666750;4
23047506667250;5
23047506667500;5
23047506669500;79
23047506669750;39
23047506671000;66
23047506671250;97
23047506671500;29
23047506671750;12
23047506675250;10
23047506675500;2
23047506676500;2
23047506678000;2
23047506679000;16
23047506702250;6
23047506703500;6
23047506703750;6
23047506706750;3
23047506707000;10
23047506744000;4
23047506745750;9
23047506746500;2
23047506749250;2
23047506770000;1
23047506770250;1
23047506770750;2
23047506777500;5
23047506777750;5
23047506778000;3
23047506778250;7
23047506779250;6
23047506780000;7
23047506780750;4
23047506781000;8
23047506781500;4
23047506781750;2
23047506782000;3
23047506782750;16
23047506783000;34
23047506783250;3
23047506783750;5
23047506786000;2
23047506786250;5
23047506786500;10
23047506786750;9
23047506934500;37
23047506934750;6
23047506935000;3
23047506935250;5
23047506935500;4
23047506935750;6
23047506964500;3
23047506967000;1
23047506967250;4
23047506982750;6
23047507012250;6
23047507012500;2
23047507012750;15
23047507013000;7
23047507014000;5
23047507014500;6
23047507019500;3
23047507020000;4
23047507020250;1
23047507020500;10
23047507020750;8
23047507021000;5
23047507021250;3
23047507034500;4
23047507034750;4
23047507042000;1
23047507042250;2
23047507042500;1
23047507042750;32
23047507043000;3
23047507043250;3
23047507044500;5
23047507046500;2
23047507046750;9
23047507047250;4
23047507047750;6
23047507048000;9
23047507048500;4
23047507048750;6
23047507049500;5
23047507051500;4
23047507058250;5
23047507059750;14
23047507060000;9
23047507060250;3
23047507062000;2
23047507066250;2
23047507067000;1
23047507067250;3
23047507068500;7
23047507068750;8
23047507069000;1
23047507076250;4
23047507076500;8
23047507079000;2
23047507083500;2
23047507083750;1
23047507084250;4
23047507089000;2
23047507089500;3
23047507097750;4
23047507168250;4
23047507205750;2
23047507206000;4
23050006560500;7
23050006582500;3
23050006588000;2
23050006605500;1
23050006612000;2
23050006613000;2
23050006622750;5
23050006623000;6
23050006623250;16
23050006623500;5
23050006623750;12
23050006632500;3
23050006632750;7
23050006633000;5
23050006633500;3
23050006635500;1
23050006635750;10
23050006638000;17
23050006638250;11
23050006638500;2
23050006640000;7
23050006640500;14
23050006640750;2
23050006641250;4
23050006641500;5
23050006647000;4
23050006647250;3
23050006648250;4
23050006650250;4
23050006651500;3
23050006653250;3
23050006666000;8
23050006669000;19
23050006669250;65
23050006669500;7
23050006671000;17
23050006671250;20
23050006671750;5
23050006672000;7
23050006672500;7
23050006673500;1
23050006674500;1
23050006675500;2
23050006676000;2
23050006676750;1
23050006678250;9
23050006679000;5
23050006683750;1
23050006688750;6
23050006700000;1
23050006702250;1
23050006703500;7
23050006705500;2
23050006705750;5
23050006706000;8
23050006706500;5
23050006706750;18
23050006735500;4
23050006736000;2
23050006736250;2
23050006744000;2
23050006749250;1
23050006769250;2
23050006769500;1
23050006769750;1
23050006770000;3
23050006770250;4
23050006772250;2
23050006777750;5
23050006778000;5
23050006779250;1
23050006779500;1
23050006779750;2
23050006780500;4
23050006780750;1
23050006781000;3
23050006781250;12
23050006782500;1
23050006783250;7
23050006785250;2
23050006785750;1
23050006786250;1
23050006786500;2
23050006786750;11
23050006816500;3
23050006816750;7
23050006820250;2
23050006846750;1
23050006932500;2
23050006932750;1
23050006934500;51
23050006934750;64
23050006935000;16
23050006935250;3
23050006935750;20
23050006937750;1
23050006965000;8
23050006967500;2
23050006967750;3
23050006982250;2
23050006982750;12
23050006983250;11
23050007012000;2
23050007012250;48
23050007012750;6
23050007013750;4
23050007014000;5
23050007014750;6
23050007020500;9
23050007020750;6
23050007021250;1
23050007034500;4
23050007034750;6
23050007042500;31
23050007042750;93
23050007043500;11
23050007044500;6
23050007046500;4
23050007046750;9
23050007047250;5
23050007047500;5
23050007047750;12
23050007048000;3
23050007048250;14
23050007048750;9
23050007049000;11
23050007049250;12
23050007058750;3
23050007059750;4
23050007060000;17
23050007060250;1
23050007060500;2
23050007061000;5
23050007061250;6
23050007061500;2
23050007061750;8
23050007062000;9
23050007066250;4
23050007066500;3
23050007066750;8
23050007067500;3
23050007068250;17
23050007068500;4
23050007076000;7
23050007076750;10
23050007077000;1
23050007079250;6
23050007083500;6
23050007084250;3
23050007089500;1
23050007206000;6
23050007206250;2
23050007206500;7
23052506538750;3
23052506539250;4
23052506564000;1
23052506564250;9
23052506565750;1
23052506606000;5
23052506609750;6
23052506620000;4
23052506620750;2
23052506621500;1
23052506622500;1
23052506623750;1
23052506632750;9
23052506635750;4
23052506638000;4
23052506638750;6
23052506640750;10
23052506641500;4
23052506641750;5
23052506647000;7
23052506647250;22
23052506647500;1
23052506648250;4
23052506650250;1
23052506653500;5
23052506654000;2
23052506654750;13
23052506655000;3
23052506667750;13
23052506668000;22
23052506668250;2
23052506668750;7
23052506669000;52
23052506669250;38
23052506670250;5
23052506670500;6
23052506671000;7
23052506671250;12
23052506671750;1
23052506672750;7
23052506673250;14
23052506673500;4
23052506674000;7
23052506674500;6
23052506675500;11
23052506675750;4
23052506676000;9
23052506677500;2
23052506677750;4
23052506678000;2
23052506678250;8
23052506678500;2
23052506681250;10
23052506681500;3
23052506683250;1
23052506685000;1
23052506688000;2
23052506688500;4
23052506700250;4
23052506700500;1
23052506700750;1
23052506701000;2
23052506702750;3
23052506703250;2
23052506705000;2
23052506705500;2
23052506705750;5
23052506706000;12
23052506706250;5
23052506706750;4
23052506709250;2
23052506743500;2
23052506744750;1
23052506745250;1
23052506745500;10
23052506745750;1
23052506752500;2
23052506769000;3
23052506769250;1
23052506769500;5
23052506769750;15
23052506770000;2
23052506777500;4
23052506780500;2
23052506781250;3
23052506782250;3
23052506782500;6
23052506782750;33
23052506783000;11
23052506783500;4
23052506784250;2
23052506784500;1
23052506784750;4
23052506785000;5
23052506814000;1
23052506815750;1
23052506816000;1
23052506816500;1
23052506932750;2
23052506933000;1
23052506934250;38
23052506934500;42
23052506934750;59
23052506935000;54
23052506935250;9
23052506935500;7
23052506935750;3
23052506936000;2
23052506937000;2
23052506937750;8
23052506938000;1
23052506964500;6
23052506965250;8
23052506965500;3
23052506965750;5
23052506968000;2
23052506968250;3
23052506973250;2
23052506976000;5
23052506976250;1
23052506981750;3
23052506982000;10
23052506982250;22
23052506982500;16
23052506982750;10
23052506983250;1
23052507012750;4
23052507013750;6
23052507014750;4
23052507015250;6
23052507015500;1
23052507020750;4
23052507021250;2
23052507021500;9
23052507021750;1
23052507042500;10
23052507042750;25
23052507043250;3
23052507043500;4
23052507046500;4
23052507047750;2
23052507049000;1
23052507049500;3
23052507050750;8
23052507059500;6
23052507061500;2
23052507062000;2
23052507062250;3
23052507063000;7
23052507066500;5
23052507066750;2
23052507067000;5
23052507068250;17
23052507068500;5
23052507068750;6
23052507069000;4
23052507077000;11
23052507077250;4
23052507077500;17
23052507077750;4
23052507078000;2
23052507088500;2
23052507089000;6
23052507089250;7
23052507159250;3
23055006538500;4
23055006538750;2
23055006611000;2
23055006612250;2
23055006612500;5
23055006613000;3
23055006619500;1
23055006619750;1
23055006620000;19
23055006620250;8
23055006620500;3
23055006621000;6
23055006624250;3
23055006632750;1
23055006637000;1
23055006638250;4
23055006638500;1
23055006640000;16
23055006640250;1
23055006640750;9
23055006641250;3
23055006641500;4
23055006641750;2
23055006647250;3
23055006647500;5
23055006647750;1
23055006648250;7
23055006648500;1
23055006650500;12
23055006650750;4
23055006654250;1
23055006655000;2
23055006667750;1
23055006668000;40
23055006668250;24
23055006668500;20
23055006668750;5
23055006669000;16
23055006669250;23
23055006670000;2
23055006670750;4
23055006671250;13
23055006671500;6
23055006671750;10
23055006672000;5
23055006672500;3
23055006673250;5
23055006673500;5
23055006673750;6
23055006675750;5
23055006676000;5
23055006682000;11
23055006682750;1
23055006683500;2
23055006685000;3
23055006688000;10
23055006700750;1
23055006702500;1
23055006702750;6
23055006705000;1
23055006705250;3
23055006705500;5
23055006705750;2
23055006706000;6
23055006706250;5
23055006706750;4
23055006743250;1
23055006745750;10
23055006752750;3
23055006753000;3
23055006768750;2
23055006777750;6
23055006778000;3
23055006783000;1
23055006783250;1
23055006783500;6
23055006783750;44
23055006784000;16
23055006784500;24
23055006813000;1
23055006932500;1
23055006932750;3
23055006934750;18
23055006935000;44
23055006935500;2
23055006935750;2
23055006936000;5
23055006937500;1
23055006963500;3
23055006968250;5
23055006973250;1
23055006975750;1
23055006980750;4
23055006981250;2
23055006982000;10
23055006982250;12
23055006982500;3
23055006983000;9
23055007012750;2
23055007013000;10
23055007013250;2
23055007013500;3
23055007013750;2
23055007014000;15
23055007014250;1
23055007014750;2
23055007015000;2
23055007021000;2
23055007021500;6
23055007042500;6
23055007042750;51
23055007043250;6
23055007043750;5
23055007048250;6
23055007049500;8
23055007051500;6
23055007059000;7
23055007059250;8
23055007059500;2
23055007059750;7
23055007061000;1
23055007061250;6
23055007061500;4
23055007061750;2
23055007062250;5
23055007062500;4
23055007063500;5
23055007063750;6
23055007066000;3
23055007066250;6
23055007066500;1
23055007066750;6
23055007067500;4
23055007068750;6
23055007076750;2
23055007077750;5
23055007078000;3
23055007078250;12
23055007080250;6
23055007080500;1
23055007084250;4
23055007088000;1
23055007088500;6
23055007089000;4
23055007155000;1
23055007159250;2
23055007206250;11
23057506538750;2
23057506564750;3
23057506565750;8
23057506605500;3
23057506609500;4
23057506610000;14
23057506610250;2
23057506610500;6
23057506610750;1
23057506611750;2
23057506612500;2
23057506613250;2
23057506613750;5
23057506614000;2
23057506618250;4
23057506619750;2
23057506620250;12
23057506625250;1
23057506633000;3
23057506638500;5
23057506641000;1
23057506641500;11
23057506641750;11
23057506647250;10
23057506647500;2
23057506650500;1
23057506650750;6
23057506654500;4
23057506655250;4
23057506667750;1
23057506668000;3
23057506668250;51
23057506668500;44
23057506669000;3
23057506669250;5
23057506670500;10
23057506671500;12
23057506671750;6
23057506672000;3
23057506672250;1
23057506674000;5
23057506675750;7
23057506676000;1
23057506678000;9
23057506679500;1
23057506679750;6
23057506681000;1
23057506681250;2
23057506682500;5
23057506682750;5
23057506683000;3
23057506683500;3
23057506687750;7
23057506700750;5
23057506702000;3
23057506702500;9
23057506702750;5
23057506705250;4
23057506705500;3
23057506705750;3
23057506706000;6
23057506706750;6
23057506737250;1
23057506745500;10
23057506745750;11
23057506768750;4
23057506778000;5
23057506783250;13
23057506783750;7
23057506784000;2
23057506784500;3
23057506810750;3
23057506934500;21
23057506934750;19
23057506935000;40
23057506935500;4
23057506935750;1
23057506936250;1
23057506936750;4
23057506962500;1
23057506963500;2
23057506968000;2
23057506968250;2
23057506968750;8
23057506969000;8
23057506969750;3
23057506975500;3
23057506976250;8
23057506980500;2
23057506980750;1
23057506981750;5
23057506982000;5
23057506982250;25
23057506982500;3
23057506982750;2
23057506983000;8
23057506983250;2
23057507012750;4
23057507013000;9
23057507013250;2
23057507013500;2
23057507013750;11
23057507014000;26
23057507015250;3
23057507021250;5
23057507021750;8
23057507034750;5
23057507042500;47
23057507042750;73
23057507043250;7
23057507044500;9
23057507045250;2
23057507048000;2
23057507048250;6
23057507049500;8
23057507049750;4
23057507058500;4
23057507059250;1
23057507062000;7
23057507062250;3
23057507062500;5
23057507066250;10
23057507067250;10
23057507069250;2
23057507076250;11
23057507077000;2
23057507077500;2
23057507077750;11
23057507078000;14
23057507078500;3
23057507078750;1
23057507084500;3
23057507087000;1
23057507088500;9
23057507089250;1
23057507153250;2
23057507165250;7
23057507168500;4
23060006538500;2
23060006565000;1
23060006605000;3
23060006605250;3
23060006605500;2
23060006607500;2
23060006609750;1
23060006611500;3
23060006612750;3
23060006613500;11
23060006614000;2
23060006618750;8
23060006624250;2
23060006625000;2
23060006625250;3
23060006633000;10
23060006633250;4
23060006637000;1
23060006637250;4
23060006638500;4
23060006638750;4
23060006641500;10
23060006641750;16
23060006642000;2
23060006647250;9
23060006647500;4
23060006648500;5
23060006648750;2
23060006650750;1
23060006651250;3
23060006654500;2
23060006666500;2
23060006668500;3
23060006669000;1
23060006669750;4
23060006670000;3
23060006670250;4
23060006671750;7
23060006672000;5
23060006672250;2
23060006673250;1
23060006674500;5
23060006674750;3
23060006675250;3
23060006675500;10
23060006676000;5
23060006676250;5
23060006676750;8
23060006680500;1
23060006680750;6
23060006681000;10
23060006681250;2
23060006682500;1
23060006682750;4
23060006684750;1
23060006685000;4
23060006685250;6
23060006685500;14
23060006687250;1
23060006687500;6
23060006700750;2
23060006701000;4
23060006701250;3
23060006701750;2
23060006702250;11
23060006705250;4
23060006705750;3
23060006706250;3
23060006745500;5
23060006753250;2
23060006810750;4
23060006811250;2
23060006812000;2
23060006934500;4
23060006934750;14
23060006935000;16
23060006935250;14
23060006935500;8
23060006935750;1
23060006936250;2
23060006968750;2
23060006969000;6
23060006969500;3
23060006969750;10
23060006970000;2
23060006981500;2
23060006982000;11
23060006982250;2
23060006982750;6
23060006983000;6
23060007012500;6
23060007013250;14
23060007013500;6
23060007021250;4
23060007021500;5
23060007035250;1
23060007042500;10
23060007042750;16
23060007043250;7
23060007044000;6
23060007044750;5
23060007045250;1
23060007046000;6
23060007048000;11
23060007049500;5
23060007050000;2
23060007058500;2
23060007060500;4
23060007060750;3
23060007061000;4
23060007061750;2
23060007062250;3
23060007062500;3
23060007064250;3
23060007066500;6
23060007066750;4
23060007067750;8
23060007069250;4
23060007077250;16
23060007078250;2
23060007079250;6
23060007084500;3
23060007084750;5
23060007085000;3
23060007153000;6
23060007168500;2
23060007201000;1
23060007203250;1
23060007210750;1
23060007211000;3
23062506538250;2
23062506604500;3
23062506605250;2
23062506606250;2
23062506606500;6
23062506607250;2
23062506608250;5
23062506610250;4
23062506610500;3
23062506611750;8
23062506612750;5
23062506613000;4
23062506613250;2
23062506613500;2
23062506615250;3
23062506618000;4
23062506618250;4
23062506618750;10
23062506624500;2
23062506633000;1
23062506633250;8
23062506637250;5
23062506637500;3
23062506638750;2
23062506639000;4
23062506640500;3
23062506641500;5
23062506641750;7
23062506642000;26
23062506642250;7
23062506642500;2
23062506646750;3
23062506647000;49
23062506647250;4
23062506647750;3
23062506648000;6
23062506650750;1
23062506651000;7
23062506655750;3
23062506656000;1
23062506668500;5
23062506670000;8
23062506673250;2
23062506674000;4
23062506674250;1
23062506674500;2
23062506674750;2
23062506675250;15
23062506675500;2
23062506676000;25
23062506676250;24
23062506676500;5
23062506676750;7
23062506677000;6
23062506679500;1
23062506680500;3
23062506680750;2
23062506681000;2
23062506681250;5
23062506682750;2
23062506684000;3
23062506684250;5
23062506685000;8
23062506685250;11
23062506685500;9
23062506685750;1
23062506686000;1
23062506686750;4
23062506687000;1
23062506687250;3
23062506700750;1
23062506701500;5
23062506701750;6
23062506702000;14
23062506702250;14
23062506702500;4
23062506705500;9
23062506705750;11
23062506706000;1
23062506706250;1
23062506706500;2
23062506708250;2
23062506726250;3
23062506738000;6
23062506745500;3
23062506768500;6
23062506934500;3
23062506935000;4
23062506935250;18
23062506935750;2
23062506936000;3
23062506970500;9
23062506971000;5
23062506971250;2
23062506975000;2
23062506975250;3
23062506980000;3
23062506980750;1
23062506981000;11
23062506982250;3
23062506982500;6
23062507012500;1
23062507013250;11
23062507013500;8
23062507021250;4
23062507021500;3
23062507035000;5
23062507042500;5
23062507042750;40
23062507043000;46
23062507043250;11
23062507043500;6
23062507043750;35
23062507044000;18
23062507044250;17
23062507044500;5
23062507044750;7
23062507045000;13
23062507045250;6
23062507045500;10
23062507046500;30
23062507048000;9
23062507049500;5
23062507049750;5
23062507058750;3
23062507059000;8
23062507060250;7
23062507060500;4
23062507060750;1
23062507064250;3
23062507064500;4
23062507066250;1
23062507069250;4
23062507069500;1
23062507070250;5
23062507077250;2
23062507078250;9
23062507078750;7
23062507079250;8
23062507079500;3
23062507084750;5
23062507086000;2
23062507153000;6
23062507153250;3
23062507161500;6
23062507169250;2
23065006537250;2
23065006561750;5
23065006565250;1
23065006603500;3
23065006605000;10
23065006605750;8
23065006606000;1
23065006606500;1
23065006608250;3
23065006610750;3
23065006612250;2
23065006612500;5
23065006612750;10
23065006613250;2
23065006623750;4
23065006624000;1
23065006624250;7
23065006624750;3
23065006637500;5
23065006638000;2
23065006641500;2
23065006642500;5
23065006642750;4
23065006643000;1
23065006643250;23
23065006643750;2
23065006644000;4
23065006646750;1
23065006648000;25
23065006648250;30
23065006650500;1
23065006650750;1
23065006655750;2
23065006668500;7
23065006668750;6
23065006669000;1
23065006671250;15
23065006671500;4
23065006671750;11
23065006673250;5
23065006675250;16
23065006676000;112
23065006676250;76
23065006676500;42
23065006676750;2
23065006677000;8
23065006680000;2
23065006680250;5
23065006681250;4
23065006681500;4
23065006681750;12
23065006682000;5
23065006682750;1
23065006683000;2
23065006683250;2
23065006683500;3
23065006683750;2
23065006684000;1
23065006684750;4
23065006685000;5
23065006685250;7
23065006685500;1
23065006686000;2
23065006686500;6
23065006686750;7
23065006687000;4
23065006700750;6
23065006701000;6
23065006701250;2
23065006701750;9
23065006702000;4
23065006702250;14
23065006702500;17
23065006702750;3
23065006704500;6
23065006705500;15
23065006705750;5
23065006706000;2
23065006706500;5
23065006707000;2
23065006708000;3
23065006722000;1
23065006724000;2
23065006727250;2
23065006745250;2
23065006745500;2
23065006753750;6
23065006784250;3
23065006809000;5
23065006809250;2
23065006935250;2
23065006936000;3
23065006971000;2
23065006975250;3
23065006980250;1
23065006980500;3
23065007012500;10
23065007013250;4
23065007014750;1
23065007035000;6
